,angularity,filename,empresa,gravel_size,image
1242,2326.51,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_017.tif,tecbrita,19.0 (0.75),Image_017.tif
1243,1730.82,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_018.tif,tecbrita,19.0 (0.75),Image_018.tif
1244,2702.35,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_019.tif,tecbrita,19.0 (0.75),Image_019.tif
1245,3081.59,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_020.tif,tecbrita,19.0 (0.75),Image_020.tif
1246,2428.85,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_021.tif,tecbrita,19.0 (0.75),Image_021.tif
1247,4880.64,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_022.tif,tecbrita,19.0 (0.75),Image_022.tif
1248,3368.4,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_023.tif,tecbrita,19.0 (0.75),Image_023.tif
1249,2810.34,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_024.tif,tecbrita,19.0 (0.75),Image_024.tif
1250,2417.39,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_025.tif,tecbrita,19.0 (0.75),Image_025.tif
1251,2143.35,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_026.tif,tecbrita,19.0 (0.75),Image_026.tif
1252,2647.43,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_027.tif,tecbrita,19.0 (0.75),Image_027.tif
1253,3295.18,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_028.tif,tecbrita,19.0 (0.75),Image_028.tif
1254,2848.73,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_029.tif,tecbrita,19.0 (0.75),Image_029.tif
1255,3158.33,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_030.tif,tecbrita,19.0 (0.75),Image_030.tif
1256,2581.6,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_031.tif,tecbrita,19.0 (0.75),Image_031.tif
1257,3040.72,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_032.tif,tecbrita,19.0 (0.75),Image_032.tif
1258,3032.19,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_033.tif,tecbrita,19.0 (0.75),Image_033.tif
1259,1892.07,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_034.tif,tecbrita,19.0 (0.75),Image_034.tif
1260,3590.98,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_035.tif,tecbrita,19.0 (0.75),Image_035.tif
1261,1879.15,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_036.tif,tecbrita,19.0 (0.75),Image_036.tif
1262,2153.93,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_037.tif,tecbrita,19.0 (0.75),Image_037.tif
1263,2117.11,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_038.tif,tecbrita,19.0 (0.75),Image_038.tif
1264,5031.78,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_039.tif,tecbrita,19.0 (0.75),Image_039.tif
1265,1879.79,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_040.tif,tecbrita,19.0 (0.75),Image_040.tif
1266,3454.88,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_041.tif,tecbrita,19.0 (0.75),Image_041.tif
1267,2085.96,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_042.tif,tecbrita,19.0 (0.75),Image_042.tif
1268,2573.37,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_043.tif,tecbrita,19.0 (0.75),Image_043.tif
1269,2862.39,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_044.tif,tecbrita,19.0 (0.75),Image_044.tif
1270,2697.89,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_045.tif,tecbrita,19.0 (0.75),Image_045.tif
1271,2160.6,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_046.tif,tecbrita,19.0 (0.75),Image_046.tif
1272,2657.53,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_047.tif,tecbrita,19.0 (0.75),Image_047.tif
1273,2291.69,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_048.tif,tecbrita,19.0 (0.75),Image_048.tif
1274,2430.44,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\19.0 (0.75)\Angularity\Image_049.tif,tecbrita,19.0 (0.75),Image_049.tif
1275,2678.91,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_000.tif,tecbrita,4.75 (#4),Image_000.tif
1276,2383.56,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_001.tif,tecbrita,4.75 (#4),Image_001.tif
1277,2460.46,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_002.tif,tecbrita,4.75 (#4),Image_002.tif
1278,3127.38,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_003.tif,tecbrita,4.75 (#4),Image_003.tif
1279,2638.23,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_004.tif,tecbrita,4.75 (#4),Image_004.tif
1280,2467.44,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_005.tif,tecbrita,4.75 (#4),Image_005.tif
1281,2170.97,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_006.tif,tecbrita,4.75 (#4),Image_006.tif
1282,3100.06,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_007.tif,tecbrita,4.75 (#4),Image_007.tif
1283,3010.09,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_008.tif,tecbrita,4.75 (#4),Image_008.tif
1284,2917.28,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_009.tif,tecbrita,4.75 (#4),Image_009.tif
1285,2288.23,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_010.tif,tecbrita,4.75 (#4),Image_010.tif
1286,4819.11,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_011.tif,tecbrita,4.75 (#4),Image_011.tif
1287,3828.26,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_012.tif,tecbrita,4.75 (#4),Image_012.tif
1288,4011.55,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_013.tif,tecbrita,4.75 (#4),Image_013.tif
1289,2942.57,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_014.tif,tecbrita,4.75 (#4),Image_014.tif
1290,2549.88,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_015.tif,tecbrita,4.75 (#4),Image_015.tif
1291,3189.05,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_016.tif,tecbrita,4.75 (#4),Image_016.tif
1292,2835.44,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_017.tif,tecbrita,4.75 (#4),Image_017.tif
1293,3425.3,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_018.tif,tecbrita,4.75 (#4),Image_018.tif
1294,3747.91,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_019.tif,tecbrita,4.75 (#4),Image_019.tif
1295,3384.53,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_020.tif,tecbrita,4.75 (#4),Image_020.tif
1296,3204.43,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_021.tif,tecbrita,4.75 (#4),Image_021.tif
1297,2181.87,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_022.tif,tecbrita,4.75 (#4),Image_022.tif
1298,3750.77,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_023.tif,tecbrita,4.75 (#4),Image_023.tif
1299,2031.93,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_024.tif,tecbrita,4.75 (#4),Image_024.tif
1300,2210.57,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_025.tif,tecbrita,4.75 (#4),Image_025.tif
1301,3031.24,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_026.tif,tecbrita,4.75 (#4),Image_026.tif
1302,3009.29,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_027.tif,tecbrita,4.75 (#4),Image_027.tif
1303,3826.29,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_028.tif,tecbrita,4.75 (#4),Image_028.tif
1304,3005.16,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_029.tif,tecbrita,4.75 (#4),Image_029.tif
1305,2610.73,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_030.tif,tecbrita,4.75 (#4),Image_030.tif
1306,3570.65,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_031.tif,tecbrita,4.75 (#4),Image_031.tif
1307,3950.86,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_032.tif,tecbrita,4.75 (#4),Image_032.tif
1308,2891.98,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_033.tif,tecbrita,4.75 (#4),Image_033.tif
1309,3060.69,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_034.tif,tecbrita,4.75 (#4),Image_034.tif
1310,4994.1,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_035.tif,tecbrita,4.75 (#4),Image_035.tif
1311,3290.67,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_036.tif,tecbrita,4.75 (#4),Image_036.tif
1312,3775.92,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_037.tif,tecbrita,4.75 (#4),Image_037.tif
1313,3027.08,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_038.tif,tecbrita,4.75 (#4),Image_038.tif
1314,2652.16,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_039.tif,tecbrita,4.75 (#4),Image_039.tif
1315,3685.53,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_040.tif,tecbrita,4.75 (#4),Image_040.tif
1316,2982.14,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_041.tif,tecbrita,4.75 (#4),Image_041.tif
1317,2969.01,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_042.tif,tecbrita,4.75 (#4),Image_042.tif
1318,3297.18,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_043.tif,tecbrita,4.75 (#4),Image_043.tif
1319,2681.54,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_044.tif,tecbrita,4.75 (#4),Image_044.tif
1320,3141.19,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_045.tif,tecbrita,4.75 (#4),Image_045.tif
1321,3857.53,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_046.tif,tecbrita,4.75 (#4),Image_046.tif
1322,3135.76,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_047.tif,tecbrita,4.75 (#4),Image_047.tif
1323,3264.26,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_048.tif,tecbrita,4.75 (#4),Image_048.tif
1324,4067.11,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\4.75 (#4)\Angularity\Image_049.tif,tecbrita,4.75 (#4),Image_049.tif
1325,3638.57,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_000.tif,tecbrita,9.5 (0.375),Image_000.tif
1326,2291.82,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_001.tif,tecbrita,9.5 (0.375),Image_001.tif
1327,2595.55,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_002.tif,tecbrita,9.5 (0.375),Image_002.tif
1328,3656.93,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_003.tif,tecbrita,9.5 (0.375),Image_003.tif
1329,2998.5,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_004.tif,tecbrita,9.5 (0.375),Image_004.tif
1330,3634.06,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_005.tif,tecbrita,9.5 (0.375),Image_005.tif
1331,3200.92,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_006.tif,tecbrita,9.5 (0.375),Image_006.tif
1332,2321.41,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_007.tif,tecbrita,9.5 (0.375),Image_007.tif
1333,2988.95,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_008.tif,tecbrita,9.5 (0.375),Image_008.tif
1334,2356.97,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_009.tif,tecbrita,9.5 (0.375),Image_009.tif
1335,2690.86,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_010.tif,tecbrita,9.5 (0.375),Image_010.tif
1336,1715.56,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_011.tif,tecbrita,9.5 (0.375),Image_011.tif
1337,2540.32,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_012.tif,tecbrita,9.5 (0.375),Image_012.tif
1338,3219.93,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_013.tif,tecbrita,9.5 (0.375),Image_013.tif
1339,2272.63,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_014.tif,tecbrita,9.5 (0.375),Image_014.tif
1340,2244.13,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_015.tif,tecbrita,9.5 (0.375),Image_015.tif
1341,2693.74,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_016.tif,tecbrita,9.5 (0.375),Image_016.tif
1342,2667.46,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_017.tif,tecbrita,9.5 (0.375),Image_017.tif
1343,2558.5,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_018.tif,tecbrita,9.5 (0.375),Image_018.tif
1344,3820.43,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_019.tif,tecbrita,9.5 (0.375),Image_019.tif
1345,2579.81,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_020.tif,tecbrita,9.5 (0.375),Image_020.tif
1346,2609.55,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_021.tif,tecbrita,9.5 (0.375),Image_021.tif
1347,2593.81,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_022.tif,tecbrita,9.5 (0.375),Image_022.tif
1348,3593.93,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_023.tif,tecbrita,9.5 (0.375),Image_023.tif
1349,2935.28,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_024.tif,tecbrita,9.5 (0.375),Image_024.tif
1350,2675.37,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_025.tif,tecbrita,9.5 (0.375),Image_025.tif
1351,2433.0,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_026.tif,tecbrita,9.5 (0.375),Image_026.tif
1352,2823.68,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_027.tif,tecbrita,9.5 (0.375),Image_027.tif
1353,4574.36,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_028.tif,tecbrita,9.5 (0.375),Image_028.tif
1354,2705.49,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_029.tif,tecbrita,9.5 (0.375),Image_029.tif
1355,3046.38,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_030.tif,tecbrita,9.5 (0.375),Image_030.tif
1356,2445.96,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_031.tif,tecbrita,9.5 (0.375),Image_031.tif
1357,2525.54,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_032.tif,tecbrita,9.5 (0.375),Image_032.tif
1358,3083.32,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_033.tif,tecbrita,9.5 (0.375),Image_033.tif
1359,2802.56,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_034.tif,tecbrita,9.5 (0.375),Image_034.tif
1360,3917.54,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_035.tif,tecbrita,9.5 (0.375),Image_035.tif
1361,2233.6,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_036.tif,tecbrita,9.5 (0.375),Image_036.tif
1362,3307.52,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_037.tif,tecbrita,9.5 (0.375),Image_037.tif
1363,2632.59,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_038.tif,tecbrita,9.5 (0.375),Image_038.tif
1364,2505.62,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_039.tif,tecbrita,9.5 (0.375),Image_039.tif
1365,3144.08,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_040.tif,tecbrita,9.5 (0.375),Image_040.tif
1366,3704.25,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_041.tif,tecbrita,9.5 (0.375),Image_041.tif
1367,2635.3,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_042.tif,tecbrita,9.5 (0.375),Image_042.tif
1368,3676.4,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_043.tif,tecbrita,9.5 (0.375),Image_043.tif
1369,2418.4,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_044.tif,tecbrita,9.5 (0.375),Image_044.tif
1370,2130.71,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_045.tif,tecbrita,9.5 (0.375),Image_045.tif
1371,2513.13,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_046.tif,tecbrita,9.5 (0.375),Image_046.tif
1372,3473.89,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_047.tif,tecbrita,9.5 (0.375),Image_047.tif
1373,3325.05,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_048.tif,tecbrita,9.5 (0.375),Image_048.tif
1374,2909.15,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\9.5 (0.375)\Angularity\Image_049.tif,tecbrita,9.5 (0.375),Image_049.tif
1375,3083.89,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_000.tif,tecbrita,12.5 (0.50),Image_000.tif
1376,3586.94,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_001.tif,tecbrita,12.5 (0.50),Image_001.tif
1377,3353.28,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_002.tif,tecbrita,12.5 (0.50),Image_002.tif
1378,2788.36,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_003.tif,tecbrita,12.5 (0.50),Image_003.tif
1379,2864.9,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_004.tif,tecbrita,12.5 (0.50),Image_004.tif
1380,3169.95,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_005.tif,tecbrita,12.5 (0.50),Image_005.tif
1381,2835.8,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_006.tif,tecbrita,12.5 (0.50),Image_006.tif
1382,3582.29,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_007.tif,tecbrita,12.5 (0.50),Image_007.tif
1383,3327.66,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_008.tif,tecbrita,12.5 (0.50),Image_008.tif
1384,3173.42,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_009.tif,tecbrita,12.5 (0.50),Image_009.tif
1385,1366.18,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_010.tif,tecbrita,12.5 (0.50),Image_010.tif
1386,2743.64,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_011.tif,tecbrita,12.5 (0.50),Image_011.tif
1387,3693.05,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_012.tif,tecbrita,12.5 (0.50),Image_012.tif
1388,2550.29,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_013.tif,tecbrita,12.5 (0.50),Image_013.tif
1389,2209.02,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_014.tif,tecbrita,12.5 (0.50),Image_014.tif
1390,3148.93,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_015.tif,tecbrita,12.5 (0.50),Image_015.tif
1391,2042.11,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_016.tif,tecbrita,12.5 (0.50),Image_016.tif
1392,2857.16,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_017.tif,tecbrita,12.5 (0.50),Image_017.tif
1393,3331.46,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_018.tif,tecbrita,12.5 (0.50),Image_018.tif
1394,1549.78,C:\Documents and Settings\Pine\Desktop\Lara\Tecbrita\Tecbrita\12.5 (0.50)\Angularity\Image_019.tif,tecbrita,12.5 (0.50),Image_019.tif
